id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,reference_page,review_status,review_confidence,needs_review_reason,family_ja_raw,family_latin_raw,genus_ja_raw,genus_latin_raw,leaf_type_raw,leaf_complexity_raw,leaf_arrangement_raw,leaf_margin_raw,serration_raw,trait_label_terms_raw,trait_terms_raw
trait-candidate-0455,チドリノキ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,498,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;重鋸歯;鋸歯
trait-candidate-0456,ヒトツパカエデ,,ムクロジ科,Acer,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,499,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0457,ムクロジ,,ムクロジ科,Sapindus,落葉,広葉樹,羽状複葉,互生,,,入力支援候補。公開前に要確認,500,needs_review,high,scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,ムクロジ属,Sapindus,,羽状複葉;複葉,互生,,,羽状複葉互生;羽状複葉;全縁落葉樹,落葉;羽状複葉;複葉;互生
trait-candidate-0458,モクゲンジ,,ムクロジ科,Koelreuteria,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,50,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,モクゲンジ属,Koelreuteria,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;全縁;切れ込み;重鋸歯;鋸歯
trait-candidate-0459,トチノキ,,ムクロジ科,Aesculus,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,502,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,トチノキ属,Aesculus,,,対生,,鋸歯,掌状裂葉対生;一鋸歯縁落葉樹;落葉樹,落葉;掌状複葉;複葉;互生;対生;波状;鋸歯
trait-candidate-0460,ベニバナトチノキ,,ムクロジ科,Aesculus,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,503,needs_review,high,scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,トチノキ属,Aesculus,,,,,鋸歯,鋸歯縁落葉樹;落葉樹,落葉;掌状複葉;複葉;重鋸歯;鋸歯
trait-candidate-0461,カラタチ,,ミカン科,Citrus,常緑;落葉,広葉樹,三出複葉;単葉,互生,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,504,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,三出複葉;不分裂葉;分裂葉;複葉,互生,全縁,鋸歯,三出複葉;鋸歯緑・全縁;落葉樹;不分裂葉互生;不分裂葉;互生;全縁・鋸歯緑常緑樹;全縁・鋸歯縁;常緑樹,常緑;落葉;三出複葉;不分裂葉;分裂葉;複葉;互生;全縁;鋸歯
trait-candidate-0462,ユズ,,ミカン科,Citrus,常緑,広葉樹,単葉,互生,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,505,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,互生,全縁,鋸歯,不分裂葉;一互生;全縁・鋸歯線 常緑樹;全縁・鋸歯縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0463,ウンシュウミカン,,ミカン科,Citrus,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,506,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯縁;低い鋸歯;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0464,先は比較的,,ミカン科,Citrus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,507,needs_review,medium,low_mean_recognition_confidence;scientific_name_to_be_filled_later,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;全縁・鋸歯緑■常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0465,ミヤマシキミ,,ミカン科,Skimmia,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,508|8,needs_review,high,scientific_name_to_be_filled_later,ミカン科,Rutaceae,ミヤマシキミ属,Skimmia,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生 全縁 常緑樹;不分裂葉;不分裂葉 互生;全縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0466,コクサギ,,ミカン科,,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,509,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,ミカン科,Rutaceae,,,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0467,サンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,510,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0468,イヌザンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,511,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,,全縁,鋸歯,羽状複葉;鋸歯縁・全縁;落葉樹,落葉;羽状複葉;複葉;互生;全縁;鋸歯
trait-candidate-0469,カラスザンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,互生,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,512,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,互生,全縁,鋸歯,・羽状複葉互生;羽状複葉;鋸歯線・全縁;落葉樹;鋸歯×2;鋸歯の凹ん,落葉;羽状複葉;複葉;互生;全縁;鋸歯
trait-candidate-0470,フユザンショウ,,ミカン科,Zanthoxylum,常緑,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,513,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;三出複葉;複葉,,,,羽状複葉・三出複葉百生;常緑樹,常緑;羽状複葉;三出複葉;複葉;対生
trait-candidate-0471,キハタ,,ミカン科,Phellodendron,落葉,広葉樹,羽状複葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,514,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,キハダ属,Phellodendron,,羽状複葉;複葉,対生,,鋸歯,羽状複葉対生;羽状複葉;全縁・鋸歯緑落葉樹,落葉;羽状複葉;複葉;対生;全縁;鋸歯
trait-candidate-0472,ゴシュユ,,ミカン科,Tetradium,落葉,広葉樹,羽状複葉,,全縁,なし,入力支援候補。公開前に要確認,515,needs_review,high,scientific_name_to_be_filled_later,ミカン科,Rutaceae,ゴシュユ属,Tetradium,,羽状複葉;複葉,,全縁,,羽状複葉;全縁;落葉樹,落葉;羽状複葉;複葉;対生;全縁
trait-candidate-0473,ニガキ,,ニガキ科,Picrasma,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,516,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ニガキ科,Simaroubaceae,ニガキ属,Picrasma,,羽状複葉;複葉,互生,,鋸歯,羽状複葉互生;羽状複葉;鋸歯縁落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0474,シンジユ,,ニガキ科,Allanthus,落葉,広葉樹,羽状複葉,,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,517,needs_review,high,scientific_name_excluded_from_public_candidate,ニガキ科,Simaroubaceae,ニワウルシ属,Allanthus,,羽状複葉;複葉,,全縁,鋸歯,羽状複葉;鋸歯縁・全縁;落葉樹,落葉;広葉;羽状複葉;複葉;全縁;鋸歯
trait-candidate-0475,センダン,,センダン科,Melia,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,518,needs_review,high,scientific_name_excluded_from_public_candidate,センダン科,Meliaceae,センダン属,Melia,,羽状複葉;複葉,,,鋸歯,羽状複葉;◆鋸歯緑落葉樹;落葉樹,落葉;羽状複葉;複葉;切れ込み;鋸歯
trait-candidate-0476,チャンチン,,センダン科,Toona,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,519,needs_review,high,scientific_name_excluded_from_public_candidate,センダン科,Meliaceae,チャンチン属,Toona,,羽状複葉;複葉,互生,,鋸歯,羽状複葉;「互生;鋸歯縁落葉樹;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0477,シナノキ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,520,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0478,オオバボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,521,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0479,マンシュウボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,522,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯緑落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0480,ボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,523,needs_review,high,scientific_name_to_be_filled_later,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0481,セイヨウシナノキ,,アオイ科,Tili,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,524,needs_review,medium,low_mean_recognition_confidence;scientific_name_to_be_filled_later,アオイ科,Malvaceae,シナノキ属,Tili,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;不分裂葉 互生;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0482,ハマボウ,,アオイ科,Hibiscus,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,525,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,不分裂葉;分裂葉,,,,不分裂葉;不分裂葉・分裂葉;常緑樹,常緑;不分裂葉;分裂葉
trait-candidate-0483,フヨウ,,アオイ科,Hibiscus,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,526,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,分裂葉,互生,,,分裂葉 互生;互生;落葉樹,落葉;分裂葉;互生
trait-candidate-0484,ムクゲ,,アオイ科,Hibiscus,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,527,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,分裂葉,,,,分裂葉木分裂葉瓦生;落葉樹,落葉;分裂葉;切れ込み;浅裂;深裂;鋸歯
trait-candidate-0485,ウキツリボク,,アオイ科,Callianthe/Pavonia,常緑;落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,528,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,ショウジョウカ属,Callianthe/Pavonia,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉互生鋸歯緑■常緑樹;分裂葉・不分裂葉;分裂葉・不分裂葉互生;○互生;常緑樹;(不分裂葉,常緑;落葉;不分裂葉;分裂葉;互生;浅裂;鋸歯
trait-candidate-0486,アオギリ,,アオイ科,Firmiana,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,529,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,アオギリ属,Firmiana,,,,,,落葉樹,落葉;鋸歯
trait-candidate-0487,ジンチョウゲ,,ジンチョウゲ科,Daphne,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,530,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,全縁,,不分裂葉;不分裂葉 互生;全縁常緑樹;全縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁
trait-candidate-0488,コショウノキ,,ジンチョウゲ科,Daphne,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,531,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;全縁 常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生
trait-candidate-0489,オニシバリ,,ジンチョウゲ科,Daphne,落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,532,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生;不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0490,チョウセンナニワズ,,ジンチョウゲ科,Daphne,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,533,needs_review,high,scientific_name_excluded_from_public_candidate,ジンチョウゲ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;全縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0491,ミツマタ,,ジンチョウゲ科,Edgeworthia,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,534,needs_review,high,scientific_name_excluded_from_public_candidate,ジンチョウゲ科,Thymelaeaceae,ミツマタ属,Edgeworthia,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0492,ガンピ,,ジンチョウゲ科,Diplomorpha,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,535,needs_review,high,scientific_name_excluded_from_public_candidate,ジンチョウゲ科,Thymelaeaceae,ガンピ属,Diplomorpha,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉
trait-candidate-0493,コガンピ,,ジンチョウゲ科,Diplomorpha,落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,536,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ガンピ属,Diplomorpha,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;全縁;落葉樹;不分裂葉 対生;対生,落葉;不分裂葉;分裂葉;対生;全縁
trait-candidate-0494,ツクバネ,,ビャクダン科,Buckleya,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,537,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ビャクダン科,Santalaceae,ツクパネ属,Buckleya,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;落葉樹,落葉;羽状複葉;不分裂葉;分裂葉;複葉;全縁;鋸歯
trait-candidate-0495,ヤドリギ,,,,常緑;落葉,針葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,538,needs_review,medium,family_not_found;scientific_name_excluded_from_public_candidate;genus_not_found,,,,,鱗状葉,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁常緑樹;全縁;常緑樹;鱗状葉,常緑;落葉;鱗状葉;広葉;不分裂葉;分裂葉;対生;全縁
trait-candidate-0496,オオバヤドリギ,,オオバヤドリギ科,Lo,常緑;落葉,針葉樹,単葉,対生,,,入力支援候補。公開前に要確認,539,needs_review,high,scientific_name_excluded_from_public_candidate,オオバヤドリギ科,,,Lo,,不分裂葉;分裂葉,対生,,,不分裂葉;全縁常緑樹;常緑樹;一対生;落葉樹,常緑;落葉;針葉;広葉;不分裂葉;分裂葉;対生
trait-candidate-0497,ボロボロノキ,,ボロボロノキ科,Schoepfia/Tamaricaceae,落葉,針葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,540,needs_review,high,scientific_name_excluded_from_public_candidate,ボロボロノキ科,Schoepffaceae,ボロボロノキ属,Schoepfia/Tamaricaceae,鱗状葉,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生全縁落葉樹;不分裂葉;全縁;落葉樹;鱗状葉,落葉;鱗状葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0498,ルリマツリ,,イソマツ科,Plumbago/Polygonaceae,常緑;落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,541,needs_review,high,scientific_name_excluded_from_public_candidate,イソマツ科,Plumbaginaceae,ルリマツリ属,Plumbago/Polygonaceae,,不分裂葉;分裂葉,互生,,,不分裂葉;「互生;常緑樹;不分裂葉互生;一互生;落葉樹,常緑;落葉;不分裂葉;分裂葉;互生;束生
trait-candidate-0499,ブーゲンビレア,,,,常緑;落葉,,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,542,needs_review,medium,family_not_found;scientific_name_excluded_from_public_candidate;genus_not_found,,,,,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁常緑樹;全縁;常緑樹;互生;落葉樹,常緑;落葉;不分裂葉;分裂葉;互生;全縁
