id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,source_page,review_status,review_confidence,needs_review_reason,family_ja_ocr,family_latin_ocr,genus_ja_ocr,genus_latin_ocr,leaf_type_ocr,leaf_complexity_ocr,leaf_arrangement_ocr,leaf_margin_ocr,serration_ocr,trait_label_texts_ocr,trait_terms_detected_all_text
hayashi-2019-s246-l,カジカエデ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.490 OCR候補。公開前に要確認,490,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,,対生,,鋸歯,分裂集対生;鋸歯緑落葉樹;落葉樹,落葉;対生;鋸歯
hayashi-2019-s246-r,クロビイタヤ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.49|491 OCR候補。公開前に要確認,49|491,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,,対生,,鋸歯,対生;鋸歯縁;落葉樹;の鋸歯の先は,落葉;対生;鋸歯
hayashi-2019-s247-l,イタヤカエデ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.492 OCR候補。公開前に要確認,492,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,分裂葉,対生,全縁,,分裂葉対生;全縁;落葉樹,落葉;分裂葉;対生;全縁;深裂;鋸歯
hayashi-2019-s247-r,オニイタヤ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.493 OCR候補。公開前に要確認,493,needs_review,high,scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,カエデ属,Acer,,分裂葉,対生,全縁,,分裂葉対生;分裂葉対牛;全縁;落葉樹,落葉;分裂葉;対生;全縁;切れ込み;浅裂
hayashi-2019-s248-l,トウカエデ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.494|44 OCR候補。公開前に要確認,494|44,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,,対生,,鋸歯,分裂集対生;全縁・鋸歯緑落葉樹,落葉;対生;全縁;切れ込み;鋸歯
hayashi-2019-s248-r,トネリコバノカエデ,,ムクロジ科,Acer,落葉,広葉樹,羽状複葉,対生,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.495 OCR候補。公開前に要確認,495,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,羽状複葉;複葉,対生,全縁,鋸歯,羽状複葉;対生;鋸歯縁・全縁;落葉樹,落葉;羽状複葉;複葉;対生;全縁;切れ込み;鋸歯
hayashi-2019-s249-l,ミツデカエデ,,ムクロジ科,Acer,落葉,広葉樹,三出複葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.496 OCR候補。公開前に要確認,496,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,三出複葉;複葉,対生,,鋸歯,三出複葉対生;三出複葉;鋸歯縁落葉樹,落葉;掌状複葉;三出複葉;複葉;対生;鋸歯
hayashi-2019-s249-r,メグスリノキ,,ムクロジ科,Acer,,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.497 OCR候補。公開前に要確認,497,needs_review,medium,low_mean_ocr_confidence;scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,カエデ属,Acer,,,対生,,,一対生,三出複葉;複葉;対生;浅裂;鋸歯
hayashi-2019-s250-l,チドリノキ,,ムクロジ科,Acer,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.498 OCR候補。公開前に要確認,498,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;重鋸歯;鋸歯
hayashi-2019-s250-r,ヒトツパカエデ,,ムクロジ科,Acer,落葉,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.499 OCR候補。公開前に要確認,499,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,カエデ属,Acer,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s251-l,ムクロジ,,ムクロジ科,Sapindus,落葉,広葉樹,羽状複葉,互生,,,林将之 (2019)『樹木の葉』 p.500 OCR候補。公開前に要確認,500,needs_review,high,scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,ムクロジ属,Sapindus,,羽状複葉;複葉,互生,,,羽状複葉互生;羽状複葉;全縁落葉樹,落葉;羽状複葉;複葉;互生
hayashi-2019-s251-r,モクゲンジ,,ムクロジ科,Koelreuteria,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.50 OCR候補。公開前に要確認,50,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,モクゲンジ属,Koelreuteria,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;全縁;切れ込み;重鋸歯;鋸歯
hayashi-2019-s252-l,トチノキ,,ムクロジ科,Aesculus,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.502 OCR候補。公開前に要確認,502,needs_review,high,scientific_name_excluded_from_public_candidate,ムクロジ科,Sapindaceae,トチノキ属,Aesculus,,,対生,,鋸歯,掌状裂葉対生;一鋸歯縁落葉樹;落葉樹,落葉;掌状複葉;複葉;互生;対生;波状;鋸歯
hayashi-2019-s252-r,ベニバナトチノキ,,ムクロジ科,Aesculus,落葉,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.503 OCR候補。公開前に要確認,503,needs_review,high,scientific_name_to_be_filled_later,ムクロジ科,Sapindaceae,トチノキ属,Aesculus,,,,,鋸歯,鋸歯縁落葉樹;落葉樹,落葉;掌状複葉;複葉;重鋸歯;鋸歯
hayashi-2019-s253-l,カラタチ,,ミカン科,Citrus,常緑;落葉,広葉樹,三出複葉;単葉,互生,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.504 OCR候補。公開前に要確認,504,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,三出複葉;不分裂葉;分裂葉;複葉,互生,全縁,鋸歯,三出複葉;鋸歯緑・全縁;落葉樹;不分裂葉互生;不分裂葉;互生;全縁・鋸歯緑常緑樹;全縁・鋸歯縁;常緑樹,常緑;落葉;三出複葉;不分裂葉;分裂葉;複葉;互生;全縁;鋸歯
hayashi-2019-s253-r,ユズ,,ミカン科,Citrus,常緑,広葉樹,単葉,互生,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.505 OCR候補。公開前に要確認,505,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,互生,全縁,鋸歯,不分裂葉;一互生;全縁・鋸歯線 常緑樹;全縁・鋸歯縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
hayashi-2019-s254-l,ウンシュウミカン,,ミカン科,Citrus,常緑,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.506 OCR候補。公開前に要確認,506,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯縁;低い鋸歯;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
hayashi-2019-s254-r,先は比較的,,ミカン科,Citrus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.507 OCR候補。公開前に要確認,507,needs_review,medium,low_mean_ocr_confidence;scientific_name_to_be_filled_later,ミカン科,Rutaceae,ミカン属,Citrus,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;全縁・鋸歯緑■常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s255-l,ミヤマシキミ,,ミカン科,Skimmia,常緑,広葉樹,単葉,互生,全縁,なし,林将之 (2019)『樹木の葉』 p.508|8 OCR候補。公開前に要確認,508|8,needs_review,high,scientific_name_to_be_filled_later,ミカン科,Rutaceae,ミヤマシキミ属,Skimmia,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生 全縁 常緑樹;不分裂葉;不分裂葉 互生;全縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
hayashi-2019-s255-r,コクサギ,,ミカン科,,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.509 OCR候補。公開前に要確認,509,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,ミカン科,Rutaceae,,,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生
hayashi-2019-s256-l,サンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.510 OCR候補。公開前に要確認,510,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
hayashi-2019-s256-r,イヌザンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.511 OCR候補。公開前に要確認,511,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,,全縁,鋸歯,羽状複葉;鋸歯縁・全縁;落葉樹,落葉;羽状複葉;複葉;互生;全縁;鋸歯
hayashi-2019-s257-l,カラスザンショウ,,ミカン科,Zanthoxylum,落葉,広葉樹,羽状複葉,互生,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.512 OCR候補。公開前に要確認,512,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;複葉,互生,全縁,鋸歯,・羽状複葉互生;羽状複葉;鋸歯線・全縁;落葉樹;鋸歯×2;鋸歯の凹ん,落葉;羽状複葉;複葉;互生;全縁;鋸歯
hayashi-2019-s257-r,フユザンショウ,,ミカン科,Zanthoxylum,常緑,広葉樹,羽状複葉,,,,林将之 (2019)『樹木の葉』 p.513 OCR候補。公開前に要確認,513,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,サンショウ属,Zanthoxylum,,羽状複葉;三出複葉;複葉,,,,羽状複葉・三出複葉百生;常緑樹,常緑;羽状複葉;三出複葉;複葉;対生
hayashi-2019-s258-l,キハタ,,ミカン科,Phellodendron,落葉,広葉樹,羽状複葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.514 OCR候補。公開前に要確認,514,needs_review,high,scientific_name_excluded_from_public_candidate,ミカン科,Rutaceae,キハダ属,Phellodendron,,羽状複葉;複葉,対生,,鋸歯,羽状複葉対生;羽状複葉;全縁・鋸歯緑落葉樹,落葉;羽状複葉;複葉;対生;全縁;鋸歯
hayashi-2019-s258-r,ゴシュユ,,ミカン科,Tetradium,落葉,広葉樹,羽状複葉,,全縁,なし,林将之 (2019)『樹木の葉』 p.515 OCR候補。公開前に要確認,515,needs_review,high,scientific_name_to_be_filled_later,ミカン科,Rutaceae,ゴシュユ属,Tetradium,,羽状複葉;複葉,,全縁,,羽状複葉;全縁;落葉樹,落葉;羽状複葉;複葉;対生;全縁
hayashi-2019-s259-l,ニガキ,,ニガキ科,Picrasma,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.516 OCR候補。公開前に要確認,516,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate,ニガキ科,Simaroubaceae,ニガキ属,Picrasma,,羽状複葉;複葉,互生,,鋸歯,羽状複葉互生;羽状複葉;鋸歯縁落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
hayashi-2019-s259-r,シンジユ,,ニガキ科,Allanthus,落葉,広葉樹,羽状複葉,,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.517 OCR候補。公開前に要確認,517,needs_review,high,scientific_name_excluded_from_public_candidate,ニガキ科,Simaroubaceae,ニワウルシ属,Allanthus,,羽状複葉;複葉,,全縁,鋸歯,羽状複葉;鋸歯縁・全縁;落葉樹,落葉;広葉;羽状複葉;複葉;全縁;鋸歯
hayashi-2019-s260-l,センダン,,センダン科,Melia,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.518 OCR候補。公開前に要確認,518,needs_review,high,scientific_name_excluded_from_public_candidate,センダン科,Meliaceae,センダン属,Melia,,羽状複葉;複葉,,,鋸歯,羽状複葉;◆鋸歯緑落葉樹;落葉樹,落葉;羽状複葉;複葉;切れ込み;鋸歯
hayashi-2019-s260-r,チャンチン,,センダン科,Toona,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.519 OCR候補。公開前に要確認,519,needs_review,high,scientific_name_excluded_from_public_candidate,センダン科,Meliaceae,チャンチン属,Toona,,羽状複葉;複葉,互生,,鋸歯,羽状複葉;「互生;鋸歯縁落葉樹;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
hayashi-2019-s261-l,シナノキ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.520 OCR候補。公開前に要確認,520,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s261-r,オオバボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.521 OCR候補。公開前に要確認,521,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s262-l,マンシュウボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.522 OCR候補。公開前に要確認,522,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯緑落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s262-r,ボダイジュ,,アオイ科,Tilia,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.523 OCR候補。公開前に要確認,523,needs_review,high,scientific_name_to_be_filled_later,アオイ科,Malvaceae,シナノキ属,Tilia,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s263-l,セイヨウシナノキ,,アオイ科,Tili,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.524 OCR候補。公開前に要確認,524,needs_review,medium,low_mean_ocr_confidence;scientific_name_to_be_filled_later,アオイ科,Malvaceae,シナノキ属,Tili,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;不分裂葉 互生;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s263-r,ハマボウ,,アオイ科,Hibiscus,常緑,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.525 OCR候補。公開前に要確認,525,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,不分裂葉;分裂葉,,,,不分裂葉;不分裂葉・分裂葉;常緑樹,常緑;不分裂葉;分裂葉
hayashi-2019-s264-l,フヨウ,,アオイ科,Hibiscus,落葉,広葉樹,単葉,互生,,,林将之 (2019)『樹木の葉』 p.526 OCR候補。公開前に要確認,526,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,分裂葉,互生,,,分裂葉 互生;互生;落葉樹,落葉;分裂葉;互生
hayashi-2019-s264-r,ムクゲ,,アオイ科,Hibiscus,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.527 OCR候補。公開前に要確認,527,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,フヨウ属,Hibiscus,,分裂葉,,,,分裂葉木分裂葉瓦生;落葉樹,落葉;分裂葉;切れ込み;浅裂;深裂;鋸歯
hayashi-2019-s265-l,ウキツリボク,,アオイ科,Callianthe/Pavonia,常緑;落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.528 OCR候補。公開前に要確認,528,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,ショウジョウカ属,Callianthe/Pavonia,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉互生鋸歯緑■常緑樹;分裂葉・不分裂葉;分裂葉・不分裂葉互生;○互生;常緑樹;(不分裂葉,常緑;落葉;不分裂葉;分裂葉;互生;浅裂;鋸歯
hayashi-2019-s265-r,アオギリ,,アオイ科,Firmiana,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.529 OCR候補。公開前に要確認,529,needs_review,high,scientific_name_excluded_from_public_candidate,アオイ科,Malvaceae,アオギリ属,Firmiana,,,,,,落葉樹,落葉;鋸歯
hayashi-2019-s266-l,ジンチョウゲ,,ジンチョウゲ科,Daphne,常緑,広葉樹,単葉,互生,全縁,なし,林将之 (2019)『樹木の葉』 p.530 OCR候補。公開前に要確認,530,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,全縁,,不分裂葉;不分裂葉 互生;全縁常緑樹;全縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁
hayashi-2019-s266-r,コショウノキ,,ジンチョウゲ科,Daphne,常緑,広葉樹,単葉,互生,,,林将之 (2019)『樹木の葉』 p.531 OCR候補。公開前に要確認,531,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;全縁 常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生
hayashi-2019-s267-l,オニシバリ,,ジンチョウゲ科,Daphne,落葉,広葉樹,単葉,互生,全縁,なし,林将之 (2019)『樹木の葉』 p.532 OCR候補。公開前に要確認,532,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ジンチョウグ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生;不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁
hayashi-2019-s267-r,チョウセンナニワズ,,ジンチョウゲ科,Daphne,落葉,広葉樹,単葉,互生,,,林将之 (2019)『樹木の葉』 p.533 OCR候補。公開前に要確認,533,needs_review,high,scientific_name_excluded_from_public_candidate,ジンチョウゲ科,Thymelaeaceae,ジンチョウゲ属,Daphne,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;全縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生
hayashi-2019-s268-l,ミツマタ,,ジンチョウゲ科,Edgeworthia,落葉,広葉樹,単葉,互生,,,林将之 (2019)『樹木の葉』 p.534 OCR候補。公開前に要確認,534,needs_review,high,scientific_name_excluded_from_public_candidate,ジンチョウゲ科,Thymelaeaceae,ミツマタ属,Edgeworthia,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生
